,elevation,mindate,maxdate,latitude,name,datacoverage,id,elevationUnit,longitude
173,410.0,1940-08-01,2015-11-01,42.653,"NEWCASTLE, NE US",0.9613,COOP:255895,METERS,-96.8775
174,524.9,1971-06-01,1981-01-01,41.75,"NEWMAN GROVE, NE US",0.044,COOP:255900,METERS,-97.78333
175,679.7,1931-01-01,2015-11-01,42.6008,"NEWPORT, NE US",0.9735,COOP:255925,METERS,-99.3333
176,416.1,2010-07-01,2015-11-01,41.567,"NICKERSON 3 NE, NE US",0.9997,COOP:255940,METERS,-96.4422
177,378.0,1992-08-01,1996-08-01,41.5608,"NICKERSON 4 NW, NE US",0.9996,COOP:255942,METERS,-96.5408
178,394.7,1996-10-01,2003-02-01,41.55333,"NICKERSON 5 NW, NE US",0.9877,COOP:255945,METERS,-96.55806
179,376.1,1939-01-01,2005-09-01,42.7472,"NIOBRARA, NE US",0.9538,COOP:255960,METERS,-98.0466
180,466.3,2005-12-01,2008-10-01,42.7655,"NIOBRARA 6 WSW, NE US",0.9994,COOP:255970,METERS,-98.0772
181,470.6,1931-01-01,1965-04-01,42.03333,"NORFOLK, NE US",0.9418,COOP:255990,METERS,-97.41667
182,476.2,1937-01-01,2015-11-01,41.97988,"NORFOLK KARL STEFAN MEMORIAL AIRPORT, NE US",0.9018,COOP:255995,METERS,-97.4335
183,470.9,1998-02-01,2015-11-01,42.0288,"NORFOLK 4 W, NE US",0.9956,COOP:255997,METERS,-97.4855
184,440.1,1964-06-01,1998-01-01,42.3844,"CONCORD, NE US",0.9974,COOP:256018,METERS,-96.9883
185,597.7,1931-01-01,2009-08-01,41.49703,"NORTH LOUP, NE US",0.9862,COOP:256040,METERS,-98.77136
186,922.0,1998-01-01,2005-10-01,40.99972,"NORTH PLATTE 10 S, NE US",1.0,COOP:256057,METERS,-100.76444
187,841.9,1948-08-10,2015-11-01,41.12199,"NORTH PLATTE REGIONAL AIRPORT, NE US",0.9874,COOP:256065,METERS,-100.66895
188,857.1,1937-01-01,1950-02-01,41.13333,"NORTH PLATTE, NE US",1.0,COOP:256070,METERS,-100.75
189,922.0,1949-05-01,2015-11-01,41.0569,"NORTH PLATTE EXPERIMENTAL FARM, NE US",0.9224,COOP:256075,METERS,-100.7494
190,851.0,1948-06-01,1948-12-01,41.11667,"NORTH PLATTE 1 S, NE US",0.7112,COOP:256078,METERS,-100.76667
191,1225.3,1981-01-01,1988-03-01,42.13333,"NW AGRICULTURAL LAB, NE US",0.9084,COOP:256100,METERS,-102.95
192,533.1,1931-01-01,2015-11-01,42.0644,"OAKDALE, NE US",0.9873,COOP:256135,METERS,-97.9666
193,787.0,1939-05-01,1962-06-01,41.13333,"OCONTO, NE US",0.8417,COOP:256165,METERS,-99.76667
194,786.4,1946-01-01,2015-11-01,41.1439,"OCONTO, NE US",0.8761,COOP:256167,METERS,-99.7633
195,984.5,1931-01-01,2015-11-01,41.1275,"OGALLALA, NE US",0.9765,COOP:256200,METERS,-101.7205
196,360.0,1942-01-01,1964-04-01,41.25,"OMAHA WEST, NE US",0.9069,COOP:256250,METERS,-96.0
197,298.8,1937-01-01,2015-11-01,41.31186,"OMAHA EPPLEY AIRFIELD, NE US",0.9082,COOP:256255,METERS,-95.90186
198,390.1,1954-10-01,2003-02-01,41.35361,"OMAHA NUMBER 1, NE US",0.9674,COOP:256260,METERS,-96.02333
199,606.6,1931-01-01,2015-11-01,42.4594,"O NEILL, NE US",0.9814,COOP:256290,METERS,-98.6563
200,588.3,1987-08-01,2001-08-01,42.34944,"ORCHARD 1 NW, NE US",0.9111,COOP:256325,METERS,-98.25389
201,554.7,2002-05-01,2015-11-01,42.4666,"ORCHARD 9 NNE, NE US",0.595,COOP:256328,METERS,-98.2194
202,627.4,1931-01-01,2015-11-01,41.62342,"ORD EVELYN SHARP FIELD, NE US",0.58,COOP:256335,METERS,-98.94887
203,624.8,1977-08-01,2015-11-01,41.6028,"ORD NUMBER 2, NE US",0.9978,COOP:256336,METERS,-98.9269
204,644.0,1948-09-01,1975-12-01,41.48333,"ORD 9 S, NE US",0.8019,COOP:256337,METERS,-98.9
205,606.2,1931-01-01,2011-12-01,40.13419,"ORLEANS 2 W, NE US",0.9208,COOP:256365,METERS,-99.48258
206,506.6,1924-08-01,2015-11-01,41.1844,"OSCEOLA, NE US",0.9818,COOP:256375,METERS,-97.5514
207,509.0,1948-08-01,1977-08-01,41.18333,"OSCEOLA 9 W, NE US",0.9713,COOP:256376,METERS,-97.71667
208,1033.3,1931-01-01,2015-11-01,41.4014,"OSHKOSH, NE US",0.9902,COOP:256385,METERS,-102.3465
209,1074.4,1958-11-01,2014-01-01,41.4952,"OSHKOSH 10 NE, NE US",0.0189,COOP:256386,METERS,-102.1844
210,1167.4,1952-01-01,2015-11-01,41.30363,"OSHKOSH 8 SW, NE US",0.987,COOP:256390,METERS,-102.43739
211,502.9,1931-01-01,2008-08-01,42.3569,"OSMOND, NE US",0.9764,COOP:256395,METERS,-97.5969
212,515.1,2008-09-01,2012-12-01,42.3691,"OSMOND NUMBER 1, NE US",0.9806,COOP:256396,METERS,-97.5983
213,708.1,1940-01-01,1949-11-01,40.73333,"OVERTON, NE US",0.3109,COOP:256435,METERS,-99.48333
214,710.2,1984-04-01,2000-09-01,40.74556,"OVERTON 3 W, NE US",0.9949,COOP:256439,METERS,-99.59
215,630.9,1941-08-01,1953-12-01,40.25,"OXFORD, NE US",0.9663,COOP:256450,METERS,-99.63333
216,683.4,1993-01-01,2015-11-01,40.3283,"OXFORD 6 NNW, NE US",0.982,COOP:256454,METERS,-99.6522
217,840.3,1941-02-01,2015-11-01,40.3502,"PALISADE, NE US",0.9678,COOP:256480,METERS,-101.1047
218,412.1,1956-08-01,1961-06-19,40.6,"PANAMA 2 NW, NE US",0.0438,COOP:256509,METERS,-96.53333
219,320.0,2004-03-01,2015-11-01,41.1519,"PAPILLION, NE US",0.9999,COOP:256534,METERS,-96.0491
220,1012.9,1997-03-01,2015-11-01,40.32122,"PARKS 17 N, NE US",0.9866,COOP:256552,METERS,-101.67396
221,362.4,1931-01-01,2015-11-01,40.1118,"PAWNEE CITY, NE US",0.9755,COOP:256570,METERS,-96.1515
222,351.1,1948-08-01,1970-11-01,40.06667,"PAWNEE CITY 5 SE, NE US",0.9742,COOP:256575,METERS,-96.08333
223,937.3,1931-01-01,2014-12-01,41.1227,"PAXTON, NE US",0.9355,COOP:256585,METERS,-101.3563
224,408.4,1949-04-01,2014-01-01,42.1152,"PENDER, NE US",0.0497,COOP:256630,METERS,-96.7058
225,554.4,1981-03-01,1988-10-01,41.86667,"PETERSBURG 11 E, NE US",0.046,COOP:256655,METERS,-97.86667
226,579.7,1988-10-01,2014-01-01,41.855,"PETERSBURG, NE US",0.0122,COOP:256657,METERS,-98.0747
227,420.9,1956-07-18,1957-10-01,40.38333,"PICKRELL 1 W, NE US",0.0259,COOP:256713,METERS,-96.75
228,438.9,1956-07-01,1957-08-01,40.4,"PICKRELL 2 NW, NE US",0.998,COOP:256714,METERS,-96.75
229,480.1,1948-08-01,2015-11-01,42.1987,"PIERCE, NE US",0.3899,COOP:256720,METERS,-97.5172
230,428.9,1944-05-01,2001-12-01,42.00667,"PILGER, NE US",0.9797,COOP:256735,METERS,-97.05611
231,512.1,1978-06-01,2000-09-01,42.34917,"PLAINVIEW, NE US",0.9962,COOP:256761,METERS,-97.79306
232,1426.5,2002-12-01,2015-11-01,42.2613,"PLAINSVIEW RANCH, NE US",0.9744,COOP:256765,METERS,-103.5188
233,474.0,1992-12-01,2002-10-01,41.54111,"PLATTE CENTER, NE US",1.0,COOP:256769,METERS,-97.48694
234,306.3,1931-01-01,2013-12-01,41.0266,"PLATTSMOUTH 1 E, NE US",0.8092,COOP:256795,METERS,-95.8827
235,530.4,1949-08-01,2013-12-01,41.0756,"POLK, NE US",0.9392,COOP:256837,METERS,-97.7871
236,1350.3,1931-01-01,2004-05-01,41.2183,"POTTER, NE US",0.9399,COOP:256880,METERS,-103.3206
237,410.0,1994-12-01,2015-08-01,41.3061,"PRAGUE, NE US",1.0,COOP:256922,METERS,-96.8055
238,435.9,1956-07-01,1961-06-01,40.56667,"PRINCETON, NE US",0.8334,COOP:256948,METERS,-96.7
239,417.9,1956-07-01,1961-06-01,40.6,"PRINCETON 2 N, NE US",0.9335,COOP:256949,METERS,-96.7
240,438.9,1956-07-01,1961-06-19,40.58333,"PRINCETON 2 NW, NE US",0.0393,COOP:256950,METERS,-96.73333
241,415.1,1956-07-01,1961-06-01,40.61667,"PRINCETON 3 N, NE US",0.9001,COOP:256951,METERS,-96.7
242,819.9,1931-01-01,2015-11-01,42.065,"PURDUM, NE US",0.9559,COOP:256970,METERS,-100.2472
243,1147.0,1948-08-01,1958-10-01,41.66667,"RACKETT, NE US",0.9742,COOP:256990,METERS,-102.2
244,682.8,1952-12-01,2009-11-01,40.3119,"RAGAN, NE US",0.9693,COOP:257002,METERS,-99.2902
245,499.9,1945-10-01,1979-12-01,42.36667,"RANDOLPH, NE US",0.9294,COOP:257030,METERS,-97.35
246,541.0,1980-01-01,2012-12-01,42.2944,"RANDOLPH, NE US",0.9974,COOP:257032,METERS,-97.3647
247,623.6,1931-01-01,2015-11-01,41.0319,"RAVENNA, NE US",0.9863,COOP:257040,METERS,-98.9213
248,391.1,1942-08-01,2015-11-01,40.9536,"RAYMOND 2 E, NE US",0.9432,COOP:257055,METERS,-96.7442
249,527.9,1931-01-01,2015-11-01,40.0977,"RED CLOUD, NE US",0.9902,COOP:257070,METERS,-98.5197
250,780.6,1962-04-01,2012-12-01,40.3575,"RED WILLOW DAM, NE US",0.9819,COOP:257110,METERS,-100.6608
251,378.0,1951-10-01,2009-07-01,40.6561,"ROCA 6 NNE, NE US",0.8458,COOP:257246,METERS,-96.6602
252,381.0,1956-07-01,1960-12-01,40.63333,"ROCA 2 S, NE US",0.9807,COOP:257251,METERS,-96.66667
253,402.9,1956-07-03,1961-06-19,40.65,"ROCA 2 SE, NE US",0.0399,COOP:257252,METERS,-96.63333
254,415.1,1956-07-01,1960-12-01,40.66667,"ROCA 1 NE, NE US",0.9992,COOP:257253,METERS,-96.65
255,424.0,1956-08-01,1961-06-01,40.73333,"ROCA 5 NE, NE US",0.8478,COOP:257254,METERS,-96.58333
256,406.0,1948-08-01,1973-08-01,42.06667,"ROSALIE 1 NE, NE US",0.9216,COOP:257305,METERS,-96.5
257,774.2,1960-10-01,2000-07-01,42.20333,"ROSE 10 WNW, NE US",0.7552,COOP:257318,METERS,-99.69972
258,609.9,1945-06-01,1968-05-01,40.26667,"ROSEMONT 2 S, NE US",0.9565,COOP:257330,METERS,-98.36667
259,570.0,1985-04-01,1995-11-01,42.33333,"ROYAL, NE US",1.0,COOP:257347,METERS,-98.11667
260,565.4,1994-05-01,2015-11-01,42.3202,"ROYAL 2 SE, NE US",0.9806,COOP:257351,METERS,-98.0933
261,283.5,1995-04-01,2013-12-01,40.0536,"RULO 2 W, NE US",0.9953,COOP:257401,METERS,-95.4641
262,1155.2,1941-07-01,2012-12-01,42.7547,"RUSHVILLE, NE US",0.8892,COOP:257415,METERS,-102.4794
263,843.1,1949-10-01,1974-12-01,40.4388,"MC COOK 17 NNW, NE US",0.9604,COOP:257450,METERS,-100.6961
264,552.3,1931-01-01,2015-11-01,41.2077,"SAINT PAUL, NE US",0.9539,COOP:257515,METERS,-98.4608
265,320.0,2003-04-01,2015-11-01,40.0225,"SALEM 5 SW, NE US",0.9999,COOP:257545,METERS,-95.7883
266,374.9,1931-01-01,1938-09-01,42.83333,"SANTEE, NE US",0.9787,COOP:257555,METERS,-97.85
267,704.1,1993-09-01,2004-09-01,41.64278,"SARGENT, NE US",1.0,COOP:257589,METERS,-99.375
268,411.5,1931-01-01,2011-12-01,41.4424,"SCHUYLER, NE US",0.9825,COOP:257640,METERS,-97.0655
269,1206.0,1937-01-01,2015-11-01,41.87466,"SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US",0.9145,COOP:257665,METERS,-103.60112
270,1191.5,2002-02-01,2015-11-01,41.8644,"SCOTTSBLUFF 1 E, NE US",0.9762,COOP:257667,METERS,-103.6397
271,1294.5,2002-11-01,2004-02-01,42.03083,"SCOTTSBLUFF 10 N, NE US",1.0,COOP:257668,METERS,-103.70222
272,382.8,1948-08-01,2014-01-01,41.6617,"SCRIBNER, NE US",0.9742,COOP:257685,METERS,-96.6704
273,512.1,1940-08-01,1956-12-01,40.33333,"SEDAN, NE US",0.8425,COOP:257700,METERS,-97.88333
274,457.5,1893-01-01,2015-11-01,40.9169,"SEWARD, NE US",0.9878,COOP:257715,METERS,-97.0898
275,498.3,1995-02-01,2015-11-01,41.2183,"SHELBY 3 NE, NE US",1.0,COOP:257751,METERS,-97.3883
276,501.4,1994-05-01,2015-11-01,40.3619,"SHICKLEY 4 S, NE US",0.9999,COOP:257798,METERS,-97.7331
277,332.2,2007-01-01,2015-11-01,40.2038,"SHUBERT 2 SW, NE US",1.0,COOP:257800,METERS,-95.7063
278,1234.4,1994-02-01,2009-07-29,41.1272,"SIDNEY, NE US",0.0138,COOP:257827,METERS,-102.9706
279,1315.2,2009-08-01,2014-01-01,41.1097,"SIDNEY 2 S, NE US",0.0118,COOP:257829,METERS,-102.9788
280,1316.7,1931-01-01,2015-11-01,41.2294,"SIDNEY 6 NNW, NE US",0.9843,COOP:257830,METERS,-103.0214
281,1306.8,1948-06-01,2015-11-01,41.09926,"SIDNEY MUNICIPAL AIRPORT, NE US",0.6173,COOP:257835,METERS,-102.98642
282,989.7,1983-01-01,1986-01-01,41.55222,"TRYON, NE US",0.9993,COOP:257930,METERS,-100.95833
283,645.3,1948-08-01,2014-01-01,41.5673,"SPALDING 8 S, NE US",1.0,COOP:258025,METERS,-98.3943
284,486.5,1942-01-01,2015-11-01,42.79814,"SPENCER 6 SSE, NE US",0.9719,COOP:258040,METERS,-98.65081
285,409.0,1946-03-01,1962-03-01,41.65,"SPIKER 4 N, NE US",0.8341,COOP:258050,METERS,-96.33333
286,408.4,1948-08-01,1990-03-01,41.61667,"SPIKER 3 NE, NE US",1.0,COOP:258055,METERS,-96.25
287,381.0,1942-09-01,1999-05-01,40.63333,"SPRAGUE, NE US",0.8708,COOP:258065,METERS,-96.73333
288,402.9,1956-07-01,1961-06-01,40.61667,"SPRAGUE 1 ESE, NE US",0.9001,COOP:258070,METERS,-96.71667
289,324.6,1995-03-01,2015-11-01,41.0625,"SPRINGFIELD 7 E, NE US",0.8954,COOP:258088,METERS,-96.0069
290,727.9,1931-01-01,2010-10-01,42.8389,"SPRINGVIEW 2 NW, NE US",0.9311,COOP:258090,METERS,-99.7781
291,469.4,1931-01-01,2003-04-01,41.95639,"STANTON, NE US",0.9851,COOP:258110,METERS,-97.22222
292,481.6,2003-07-01,2015-11-01,42.0413,"STANTON 7 NE, NE US",0.9998,COOP:258117,METERS,-97.1747
293,452.6,1949-07-01,1995-11-01,40.96667,"STAPLEHURST, NE US",0.9641,COOP:258120,METERS,-97.16667
294,921.1,1931-01-01,1983-10-01,41.41667,"STAPLETON 5 SSE, NE US",0.9921,COOP:258130,METERS,-100.46667
295,921.1,1989-09-01,2015-11-01,41.45805,"STAPLETON 5 W, NE US",0.9937,COOP:258133,METERS,-100.59848
296,368.8,1949-04-01,2007-02-01,40.4577,"STERLING, NE US",0.9684,COOP:258202,METERS,-96.3766
297,757.1,1947-08-01,2015-11-01,40.5323,"STOCKVILLE, NE US",0.9622,COOP:258215,METERS,-100.3855
298,719.9,1951-05-21,1958-09-20,40.46667,"STOCKVILLE 5 S, NE US",0.5602,COOP:258220,METERS,-100.35
299,762.9,1951-05-01,1954-08-01,40.61667,"STOCKVILLE 6 NNE, NE US",0.774,COOP:258225,METERS,-100.35
300,830.0,1956-07-01,1957-09-01,40.43333,"STOCKVILLE 8 S, NE US",0.999,COOP:258226,METERS,-100.38333
301,805.0,1956-07-05,1957-10-01,40.4,"STOCKVILLE 10 S, NE US",0.0266,COOP:258230,METERS,-100.36667
302,861.7,1931-01-01,2013-12-01,40.1519,"STRATTON, NE US",0.9006,COOP:258255,METERS,-101.2286
303,460.9,1931-03-01,2015-11-01,40.02976,"SUPERIOR, NE US",0.9823,COOP:258320,METERS,-98.07596
304,470.9,1978-06-01,2015-11-01,41.1041,"SURPRISE, NE US",0.9978,COOP:258328,METERS,-97.3094
305,903.1,1931-01-01,1937-04-01,41.16667,"SUTHERLAND, NE US",1.0,COOP:258344,METERS,-101.11667
306,710.2,1999-01-01,2012-12-01,42.1836,"SWAN LAKE, NE US",0.9999,COOP:258360,METERS,-99.0897
307,335.3,1894-04-01,2015-11-01,40.6661,"SYRACUSE, NE US",0.9904,COOP:258395,METERS,-96.1891
308,360.0,1956-07-27,1961-06-19,40.65,"SYRACUSE 3 NE, NE US",0.0361,COOP:258396,METERS,-96.11667
309,369.1,1956-07-01,1961-06-01,40.66667,"SYRACUSE 4 NE, NE US",0.9501,COOP:258397,METERS,-96.11667
310,344.4,1898-02-01,2015-11-01,40.2381,"TABLE ROCK 4 N, NE US",0.993,COOP:258410,METERS,-96.0847
311,,1950-11-01,1973-05-01,41.61667,"TARNOV, NE US",0.8202,COOP:258440,,-97.48333
312,691.9,1931-01-01,2015-11-01,41.7679,"TAYLOR, NE US",0.9431,COOP:258455,METERS,-99.3788
313,338.3,1931-01-01,2015-11-01,40.3544,"TECUMSEH 1 S, NE US",0.9814,COOP:258465,METERS,-96.1938
314,369.4,1931-01-01,2015-11-01,41.788,"TEKAMAH, NE US",0.9833,COOP:258480,METERS,-96.2326
315,,1950-11-01,1953-08-01,41.76667,"TEKAMAH 3 W, NE US",0.8804,COOP:258483,,-96.28333
316,893.1,1948-08-01,1996-02-29,41.97917,"THEDFORD, NE US",0.8689,COOP:258510,METERS,-100.57472
317,402.9,1946-03-01,1970-10-01,42.18333,"THURSTON 9 E, NE US",0.8985,COOP:258545,METERS,-96.55
318,857.4,1949-02-01,2015-11-01,40.19032,"TRENTON DAM 1 N, NE US",0.9751,COOP:258628,METERS,-101.06684
319,905.9,1949-10-01,1953-07-01,40.06667,"TRENTON 8 SSW, NE US",0.8914,COOP:258633,METERS,-101.05
320,989.7,1945-09-01,2002-10-01,41.55222,"TRYON, NE US",0.7157,COOP:258650,METERS,-100.95833
321,1003.1,1977-06-01,1980-09-01,41.61667,"TRYON 6 NE, NE US",0.9996,COOP:258654,METERS,-100.88333
322,990.6,1997-05-01,1997-08-01,41.73889,"TRYON 15 NW, NE US",0.4949,COOP:258657,METERS,-101.08528
323,387.1,1998-02-01,2012-12-01,41.7338,"UEHLING, NE US",0.9889,COOP:258676,METERS,-96.5033
324,464.2,1975-10-01,2001-04-01,41.07083,"ULYSSES, NE US",0.9544,COOP:258682,METERS,-97.20361
325,463.9,1947-05-01,1974-12-01,41.1,"ULYSSES 3 NNE, NE US",0.9727,COOP:258685,METERS,-97.2
326,696.8,1931-01-01,2014-12-01,40.3436,"UPLAND, NE US",0.9742,COOP:258735,METERS,-98.8664
327,487.7,1916-09-01,2015-11-01,40.8972,"UTICA, NE US",0.9824,COOP:258745,METERS,-97.3463
328,789.1,1998-05-01,2015-11-01,42.8752,"VALENTINE NUMBER 1, NE US",0.9478,COOP:258751,METERS,-100.5516
329,896.1,1937-04-01,2015-11-01,42.57032,"VALENTINE NWR, NE US",0.9364,COOP:258755,METERS,-100.69327
330,790.9,1937-01-01,2015-11-01,42.85855,"VALENTINE MILLER FIELD AIRPORT, NE US",0.9208,COOP:258760,METERS,-100.55141
331,399.3,1940-11-01,1997-04-01,41.08333,"VALPARAISO, NE US",0.888,COOP:258790,METERS,-96.83333
332,349.0,1994-07-01,2015-11-01,41.3197,"VALLEY NWS, NE US",0.996,COOP:258795,METERS,-96.3672
333,411.5,2009-04-01,2015-11-01,42.7188,"VERDEL 6 SSE, NE US",1.0,COOP:258806,METERS,-98.2158
334,570.0,1963-12-01,1985-03-31,42.33333,"ROYAL, NE US",0.0337,COOP:258836,METERS,-98.11667
335,470.9,1926-03-01,2009-02-01,40.2444,"VIRGINIA, NE US",0.9478,COOP:258875,METERS,-96.4983
336,447.1,2008-11-01,2015-11-01,40.203,"VIRGINIA 3 SE, NE US",0.9534,COOP:258878,METERS,-96.463
337,371.9,1903-05-01,2003-12-01,41.22139,"WAHOO, NE US",0.9817,COOP:258905,METERS,-96.62222
338,432.8,1931-01-01,2015-11-01,42.30168,"WAKEFIELD 3 NW, NE US",0.9873,COOP:258915,METERS,-96.90022
339,961.0,1948-10-01,2015-11-01,40.8433,"WALLACE 2 W, NE US",0.9603,COOP:258920,METERS,-101.2094
340,570.0,1950-11-02,1963-11-22,42.33333,"ROYAL, NE US",0.7804,COOP:258928,METERS,-98.11667
341,390.1,1931-01-01,2015-11-01,42.1505,"WALTHILL, NE US",0.9411,COOP:258935,METERS,-96.4755
342,339.9,1937-01-01,2000-01-01,41.28333,"WATERLOO, NE US",0.7345,COOP:258980,METERS,-96.28333
343,896.4,1931-01-01,2012-12-01,40.4121,"WAUNETA, NE US",0.9075,COOP:259020,METERS,-101.3611
344,446.5,1944-12-01,2015-11-01,42.2361,"WAYNE, NE US",0.9871,COOP:259045,METERS,-97.0108
345,453.8,1948-08-01,2014-01-01,42.2949,"WAYNE 4 NW, NE US",0.0491,COOP:259050,METERS,-97.0569
346,335.3,1918-01-01,2010-10-01,40.86389,"WEEPING WATER, NE US",0.9775,COOP:259090,METERS,-96.14139
347,388.6,2010-12-01,2014-01-01,40.9158,"WEEPING WATER 3 N, NE US",0.0149,COOP:259091,METERS,-96.1408
348,384.0,1941-05-01,1982-08-29,40.91667,"WEEPING WATER 6 NW, NE US",0.8291,COOP:259095,METERS,-96.23333
349,858.3,1947-08-01,2010-12-01,40.7558,"WELLFLEET, NE US",0.9566,COOP:259115,METERS,-100.73
350,915.0,1951-05-01,1958-09-01,40.85,"WELLFLEET 8 NE, NE US",0.9098,COOP:259120,METERS,-100.65
351,457.2,1924-01-01,2015-11-01,40.3925,"WESTERN 2 W, NE US",0.9774,COOP:259150,METERS,-97.2397
352,416.1,2004-03-01,2015-11-01,41.2211,"WESTON 3 NW, NE US",0.9999,COOP:259193,METERS,-96.7775
353,399.3,1931-01-01,2015-11-01,41.845,"WEST POINT, NE US",0.9912,COOP:259200,METERS,-96.7141
354,,1945-12-01,1951-10-01,42.21667,"WHITMAN 13 N, NE US",0.9859,COOP:259260,,-101.55
355,1088.1,1953-11-01,2010-01-01,42.0806,"WHITMAN 4 E, NE US",0.8607,COOP:259262,METERS,-101.4853
356,1068.0,1948-08-01,1958-06-01,42.05,"WHITMAN, NE US",0.9742,COOP:259265,METERS,-101.51667
357,1049.1,1948-08-01,1984-05-01,42.4,"WHITMAN 24 N, NE US",0.9535,COOP:259266,METERS,-101.43333
358,701.0,1931-01-01,2015-11-01,40.1119,"WILSONVILLE, NE US",0.9392,COOP:259325,METERS,-100.1047
359,363.0,1946-03-01,1972-12-01,42.25,"WINNEBAGO, NE US",0.9408,COOP:259335,METERS,-96.46667
360,484.6,1935-07-01,2001-06-01,42.17639,"WINSIDE, NE US",0.9899,COOP:259355,METERS,-97.17583
361,570.0,1992-11-01,2013-12-01,41.3966,"WOLBACH, NE US",0.9921,COOP:259382,METERS,-98.3925
362,594.4,1998-11-01,2010-10-01,40.825,"WOOD RIVER 1 NNW, NE US",0.9931,COOP:259440,METERS,-98.6005
363,382.5,1897-12-01,2010-10-01,40.1269,"WYMORE, NE US",0.6443,COOP:259475,METERS,-96.6711
364,490.7,1893-01-01,2008-08-20,40.8678,"YORK, NE US",0.9777,COOP:259510,METERS,-97.5922
365,491.6,2008-09-01,2015-11-01,40.9152,"YORK 3 N, NE US",1.0,COOP:259513,METERS,-97.5997
366,1869.9,1952-12-01,1956-07-01,40.43333,"ACHURRA RANCH, NV US",0.9093,COOP:260012,METERS,-115.58333
367,1684.0,1949-12-01,1958-12-01,37.51667,"ACOMA, NV US",0.9554,COOP:260015,METERS,-114.16667
368,1905.0,1931-01-01,1982-02-01,38.11667,"ADAVEN, NV US",0.9105,COOP:260046,METERS,-115.58333
369,,1931-01-01,1963-10-01,37.36667,"ALAMO, NV US",0.9266,COOP:260099,,-115.16667
370,1250.9,1948-01-01,1949-07-27,37.36667,"ALAMO MNTC STATION, NV US",0.7234,COOP:260109,METERS,-115.15
371,500.2,2007-05-01,2015-11-01,36.01,"ALAN BIBLE VISITOR CENTER, NV US",0.7376,COOP:260125,METERS,-114.7963
372,746.8,1965-11-01,2013-12-01,36.5716,"AMARGOSA FARMS GAREY, NV US",0.782,COOP:260150,METERS,-116.4619
373,1493.5,1984-09-01,1998-04-01,39.96417,"ANTELOPE VALLEY FARR, NV US",0.9699,COOP:260282,METERS,-117.43417
374,1905.0,1931-01-01,2015-11-01,40.7808,"ARTHUR 4 NW, NV US",0.95,COOP:260438,METERS,-115.1853
375,2072.9,1981-04-01,1985-08-01,38.45,"ATLANTA MINE, NV US",0.9618,COOP:260480,METERS,-114.33333
376,2066.5,1931-01-01,2015-11-01,39.493,"AUSTIN NUMBER 2, NV US",0.9284,COOP:260507,METERS,-117.0675
377,1677.9,1949-12-01,1956-07-01,37.51667,"BARCLAY CROSSING, NV US",0.5915,COOP:260645,METERS,-114.26667
378,1937.0,1941-10-01,1959-02-01,38.0,"BASALT, NV US",0.9434,COOP:260668,METERS,-118.26667
379,1375.9,1931-01-01,1945-08-01,40.65,"BATTLE MOUNTAIN, NV US",1.0,COOP:260688,METERS,-116.93333
380,1373.1,1944-04-01,2015-11-01,40.6118,"BATTLE MOUNTAIN 4 SE, NV US",0.9872,COOP:260691,METERS,-116.8917
381,1007.1,1931-01-01,1972-12-01,36.91667,"BEATTY, NV US",0.9105,COOP:260714,METERS,-116.75
382,1082.0,1972-11-01,2009-01-01,36.995,"BEATTY 8 N, NV US",0.9837,COOP:260718,METERS,-116.7188
383,1432.6,1931-01-01,2015-11-01,40.5903,"BEOWAWE, NV US",0.9529,COOP:260795,METERS,-116.4749
384,1749.6,1972-09-01,2015-11-01,39.9004,"BEOWAWE 49 S U OF N RANCH, NV US",0.9615,COOP:260800,METERS,-116.5876
385,2113.5,1985-10-01,1988-04-01,38.86667,"BERLIN STATE PARK, NV US",0.9683,COOP:260805,METERS,-117.58333
386,1425.9,1978-04-01,2015-11-01,38.5208,"BLUE EAGLE RANCH CURRANT 12 SSW, NV US",0.9933,COOP:260955,METERS,-115.5444
387,1622.1,1963-05-01,1985-05-01,38.38333,"BLUE JAY HIGHWAY STATION, NV US",0.6937,COOP:260961,METERS,-116.21667
388,762.0,1931-09-01,2004-07-01,35.98,"BOULDER CITY, NV US",0.9714,COOP:261071,METERS,-114.84639
389,1115.9,1966-07-01,1981-06-01,40.08333,"BRINKERHOFF RANCH, NV US",0.8222,COOP:261160,METERS,-117.66667
390,1655.1,1966-07-01,1981-08-01,40.38333,"BUFFALO RANCH, NV US",0.9228,COOP:261311,METERS,-117.46667
391,1800.1,1963-08-01,1965-07-01,39.05,"BULL CREEK RANCH, NV US",0.9993,COOP:261317,METERS,-115.61667
392,470.0,1952-04-01,1952-12-01,36.76667,"BUNKERVILLE, NV US",0.8855,COOP:261324,METERS,-114.13333
393,467.0,1979-12-01,2015-11-01,36.76917,"BUNKERVILLE, NV US",0.8333,COOP:261327,METERS,-114.12694
394,1158.8,1973-01-01,1973-03-01,36.15,"CALICO BASIN, NV US",1.0,COOP:261355,METERS,-115.41667
395,1334.7,1931-01-01,2015-11-01,37.6128,"CALIENTE, NV US",0.9755,COOP:261358,METERS,-114.5265
396,387.1,1989-07-01,2008-08-01,36.1413,"CALLVILLE BAY, NV US",0.9346,COOP:261371,METERS,-114.7275
